iso3;year;SSP1;SSP2;SSP3;SSP4;SSP5
MLT;2035;48016,61233;47349,78049;33442,59396;44530,37061;50103,77857
MLT;2040;53782,16345;52938,60822;36354,28062;48678,32395;57114,44455
MLT;2045;59027,49962;58009,45129;39155,14443;52193,43174;63829,37047
MLT;2050;63763,11144;62510,82513;41839,84863;55084,95499;70232,04878
MLT;2055;68139,67635;66538,27017;44454,09863;57512,45101;76460,1952
MLT;2060;72336,37938;70314,26601;47086,34834;59735,2846;82698,21383
MLT;2065;76669,94736;74177,14093;49880,8009;62148,15268;89305,93967
MLT;2070;81287,44326;78237,04649;52862,96066;64918,05713;96430,42629
MLT;2075;86320,39852;82498,52208;56016,65741;68038,71615;104225,2692
MLT;2080;91861,12021;86964,02461;59298,67345;71460,65277;112825,9023
MLT;2085;97781,44961;91573,66712;62698,64119;75075,76195;122121,2579
MLT;2090;104030,3265;96304,74909;66259,8939;78819,36437;132097,8424
MLT;2095;110517,4249;101232,4964;70062,96486;82723,12112;142651,6411
MLT;2100;117119,1342;106445,0074;74191,74352;86843,92571;153610,9192
MNG;1970;1442,596653;1442,596653;1442,596653;1442,596653;1442,596653
MNG;1975;1646,867043;1646,867043;1646,867043;1646,867043;1646,867043
MNG;1980;2007,288329;2007,288329;2007,288329;2007,288329;2007,288329
MNG;1985;2475,332477;2475,332477;2475,332477;2475,332477;2475,332477
MNG;1990;3217,821961;3217,821961;3217,821961;3217,821961;3217,821961
MNG;1995;1872,837613;1872,837613;1872,837613;1872,837613;1872,837613
MNG;2000;2148,209536;2148,209536;2148,209536;2148,209536;2148,209536
MNG;2005;2604,015615;2604,015615;2604,015615;2604,015615;2604,015615
MNG;2010;3169,724644;3169,724644;3169,724644;3169,724644;3169,724644
MNG;2015;4013,655387;4011,007202;3984,78684;3996,595808;4020,435502
MNG;2020;5019,54912;4894,05835;4737,573147;4780,520937;5084,030609
MNG;2025;6166,444713;5742,482996;5323,26367;5420,160957;6395,271057
MNG;2030;7416,911642;6532,202696;5725,351391;5906,858996;7963,6711
MNG;2035;8696,923999;7266,143714;5985,878859;6289,841227;9733,689673
MNG;2040;10023,17783;7988,208087;6152,848362;6641,074166;11723,31436
MNG;2045;11474,37187;8780,309795;6295,691322;7037,881829;14011,15832
MNG;2050;13051,27956;9653,102148;6434,17718;7481,541361;16586,66539
MNG;2055;14718,3228;10618,7121;6586,102467;7978,915625;19402,54825
MNG;2060;16419,45056;11662,45923;6741,32362;8531,003043;22389,33776
MNG;2065;18103,1561;12762,86476;6897,337647;9146,64669;25469,27596
MNG;2070;19761,26147;13919,49846;7052,958246;9836,271699;28612,64147
MNG;2075;21399,38065;15121,89036;7220,854365;10596,04661;31801,98441
MNG;2080;23029,11894;16369,8154;7408,63149;11407,7232;35268,55874
MNG;2085;24656,91948;17650,86362;7609,860708;12253,05896;39361,95627
MNG;2090;26297,52057;18956,75508;7816,818827;13127,95762;44358,087
MNG;2095;27962,23409;20272,21002;8029,794028;14034,4262;50369,13246
MNG;2100;29640,60886;21598,96099;8246,975789;14971,24796;57370,89542
MOZ;1970;412,3489678;412,3489678;412,3489678;412,3489678;412,3489678
MOZ;1975;470,4689673;470,4689673;470,4689673;470,4689673;470,4689673
MOZ;1980;469,2285673;469,2285673;469,2285673;469,2285673;469,2285673
MOZ;1985;357,7305323;357,7305323;357,7305323;357,7305323;357,7305323
MOZ;1990;404,559977;404,559977;404,559977;404,559977;404,559977
MOZ;1995;358,1887206;358,1887206;358,1887206;358,1887206;358,1887206
MOZ;2000;436,9898639;436,9898639;436,9898639;436,9898639;436,9898639
MOZ;2005;634,1528413;634,1528413;634,1528413;634,1528413;634,1528413
MOZ;2010;759,4617814;759,4617814;759,4617814;759,4617814;759,4617814
MOZ;2015;1036,361103;988,1050902;966,0042583;963,4364972;1037,703975
MOZ;2020;1326,821048;1193,302225;1113,627088;1113,842887;1343,174442
MOZ;2025;1654,566718;1396,453932;1214,240337;1228,215889;1716,609771
MOZ;2030;2033,191923;1611,439764;1284,19702;1328,182238;2189,466921
MOZ;2035;2492,146453;1855,445563;1345,375885;1434,649604;2809,008037
MOZ;2040;3016,887691;2147,235723;1405,249171;1556,168164;3577,137275
MOZ;2045;3648,542704;2502,523479;1465,767542;1694,727609;4560,166743
MOZ;2050;4442,505499;2925,073455;1522,047291;1846,295171;5852,088957
MOZ;2055;5473,687036;3416,821003;1572,662716;2008,768308;7587,093535
MOZ;2060;6786,876898;3986,977655;1624,088808;2189,727347;9873,615279
MOZ;2065;8402,280561;4652,728403;1679,39696;2391,448986;12782,64757
MOZ;2070;10322,55732;5425,134164;1734,13043;2606,407898;16348,02177
MOZ;2075;12523,96519;6336,511302;1792,198597;2839,487204;20541,10705
MOZ;2080;14963,89768;7422,222764;1852,287601;3089,300462;25280,85881
MOZ;2085;17582,04321;8713,768577;1916,373041;3360,397028;30443,19897
MOZ;2090;20315,30304;10220,26814;1985,531195;3656,468493;35944,40007
MOZ;2095;23102,81849;11937,89868;2059,094707;3978,14741;42110,2062
MOZ;2100;25899,47633;13844,45216;2138,338584;4329,539269;49312,24604
MRT;1970;1284,725043;1284,725043;1284,725043;1284,725043;1284,725043
MRT;1975;1417,556651;1417,556651;1417,556651;1417,556651;1417,556651
MRT;1980;1387,446103;1387,446103;1387,446103;1387,446103;1387,446103
MRT;1985;1243,207485;1243,207485;1243,207485;1243,207485;1243,207485
MRT;1990;1268,309259;1268,309259;1268,309259;1268,309259;1268,309259
MRT;1995;1295,303099;1295,303099;1295,303099;1295,303099;1295,303099
MRT;2000;1236,203168;1236,203168;1236,203168;1236,203168;1236,203168
MRT;2005;1373,750679;1373,750679;1373,750679;1373,750679;1373,750679
MRT;2010;1578,152282;1578,152282;1578,152282;1578,152282;1578,152282
MRT;2015;1864,8941;1851,930133;1849,467327;1844,570189;1866,96391
MRT;2020;2214,424346;2149,549206;2086,291931;2077,626809;2240,485869
MRT;2025;2657,333548;2470,099482;2261,232458;2266,946576;2753,419476
MRT;2030;3215,873355;2821,752681;2380,93959;2431,151797;3454,253405
MRT;2035;3862,154608;3223,605963;2481,997528;2607,258697;4330,585704
MRT;2040;4647,104845;3699,506418;2578,953032;2807,025674;5454,147537
MRT;2045;5645,738996;4286,674994;2688,185614;3046,457223;6933,250088
MRT;2050;6916,362689;4993,828722;2805,892629;3323,724064;8868,03549
MRT;2055;8478,846348;5791,597364;2937,402174;3649,285518;11315,26913
MRT;2060;10308,09848;6695,332634;3077,53477;3973,37553;14270,22212
MRT;2065;12351,89444;7737,728345;3222,409247;4305,152832;17673,2895
MRT;2070;14545,94362;8942,518607;3367,6347;4660,251456;21424,47021
MRT;2075;16824,23714;10302,28152;3510,517927;5061,203763;25403,69999
MRT;2080;19127,47216;11803,93927;3659,395621;5519,727082;29496,03331
MRT;2085;21414,41627;13426,3726;3812,8723;6032,320318;33620,00468
MRT;2090;23669,08724;15141,13929;3972,614752;6594,161394;38214,3037
MRT;2095;25888,97043;16929,75231;4142,512148;7205,945937;43738,58047
MRT;2100;28087,7552;18762,54602;4324,540433;7861,406339;50531,62437
MUS;1970;1981,303024;1981,303024;1981,303024;1981,303024;1981,303024
MUS;1975;2696,4463;2696,4463;2696,4463;2696,4463;2696,4463
MUS;1980;2980,391659;2980,391659;2980,391659;2980,391659;2980,391659
MUS;1985;3584,556373;3584,556373;3584,556373;3584,556373;3584,556373
MUS;1990;4993,68803;4993,68803;4993,68803;4993,68803;4993,68803
MUS;1995;5941,934305;5941,934305;5941,934305;5941,934305;5941,934305
MUS;2000;7507,516518;7507,516518;7507,516518;7507,516518;7507,516518
MUS;2005;8320,686147;8320,686147;8320,686147;8320,686147;8320,686147
MUS;2010;9486,642163;9486,642163;9486,642163;9486,642163;9486,642163
MUS;2015;10385,01978;10206,71197;10309,68816;10063,18967;10397,53622
MUS;2020;10854,27045;10338,30638;10534,46436;9901,887262;10942,01052
MUS;2025;11116,75035;10213,49599;10418,55795;9415,217843;11370,97535
MUS;2030;11611,93577;10312,34634;10396,45198;9125,181496;12139,62482
MUS;2035;12495,43666;10764,53772;10612,49809;9107,96612;13409,21555
MUS;2040;13897,44901;11628,33421;11089,20778;9373,542567;15337,59907
MUS;2045;15727,30512;12817,85544;11716,62399;9813,555349;17860,29247
MUS;2050;18103,97255;14333,80684;12428,69721;10372,72867;21129,41352
MUS;2055;20866,451;16094,03274;13143,38054;10962,36683;24984,99456
MUS;2060;23837,78928;18069,92989;13856,70896;11563,72956;29232,12918
MUS;2065;26864,24967;20300,32292;14626,90594;12195,75773;33669,56765
MUS;2070;30696,86252;22802,35953;15483,76324;12867,04864;39497,82564
MUS;2075;35123,94378;25605,10884;16446,32548;13595,69636;46873,68778
MUS;2080;40061,14095;28685,86706;17475,93409;14405,91526;55732,63183
MUS;2085;45314,07514;31923,38472;18505,55773;15273,89783;65649,52119
MUS;2090;50890,77152;36055,78411;19508,78546;16165,44827;76454,60336
MUS;2095;56879,88259;41067,86868;20516,65877;17103,67918;88222,86723
MUS;2100;63196,87566;46745,51014;21591,78187;18091,52936;100833,5869
MWI;1970;701,0014812;701,0014812;701,0014812;701,0014812;701,0014812
MWI;1975;850,4962477;850,4962477;850,4962477;850,4962477;850,4962477
MWI;1980;899,5548231;899,5548231;899,5548231;899,5548231;899,5548231
MWI;1985;703,0795196;703,0795196;703,0795196;703,0795196;703,0795196
MWI;1990;592,0730367;592,0730367;592,0730367;592,0730367;592,0730367
MWI;1995;560,2202444;560,2202444;560,2202444;560,2202444;560,2202444
MWI;2000;573,6617862;573,6617862;573,6617862;573,6617862;573,6617862
MWI;2005;537,6619409;537,6619409;537,6619409;537,6619409;537,6619409
MWI;2010;652,3100593;652,3100593;652,3100593;652,3100593;652,3100593
MWI;2015;779,9345735;761,218147;752,5027858;750,661814;780,9815989
MWI;2020;986,503824;922,0578151;878,9522924;879,0941495;999,2796923
MWI;2025;1255,585238;1106,484805;991,4127293;1001,26667;1305,127885
MWI;2030;1614,612274;1332,941907;1101,991734;1134,959287;1745,192386
MWI;2035;2067,568217;1605,067474;1214,280634;1286,758889;2344,842282
MWI;2040;2630,855851;1922,272144;1321,805414;1454,367465;3146,753231
MWI;2045;3321,398102;2286,726766;1421,447649;1636,158315;4197,788669
MWI;2050;4174,905484;2711,625518;1519,364223;1840,902678;5572,398999
MWI;2055;5215,80113;3210,143147;1620,371612;2076,289363;7340,756897
MWI;2060;6484,596233;3788,371038;1723,755985;2343,729376;9597,009718
MWI;2065;8004,078322;4456,429629;1827,990994;2640,815504;12403,5083
MWI;2070;9790,940468;5227,591034;1932,903335;2966,706434;15805,27282
MWI;2075;11821,19374;6105,459393;2034,918581;3315,361333;19769,22151
MWI;2080;14050,27093;7113,831398;2135,153373;3688,499437;24210,01917
MWI;2085;16425,93299;8279,034552;2233,942803;4087,608516;29018,02057
MWI;2090;18907,96421;9624,336363;2332,389001;4515,446673;34099,50763
MWI;2095;21466,74604;11151,86951;2432,058717;4975,871369;39770,62821
MWI;2100;24085,46322;12862,9303;2534,442197;5473,264991;46475,20922
MYS;1970;2114,724874;2114,724874;2114,724874;2114,724874;2114,724874
MYS;1975;3094,185549;3094,185549;3094,185549;3094,185549;3094,185549
MYS;1980;4256,915006;4256,915006;4256,915006;4256,915006;4256,915006
MYS;1985;4829,60518;4829,60518;4829,60518;4829,60518;4829,60518
MYS;1990;6083,101743;6083,101743;6083,101743;6083,101743;6083,101743
MYS;1995;8671,872317;8671,872317;8671,872317;8671,872317;8671,872317
MYS;2000;9694,558231;9694,558231;9694,558231;9694,558231;9694,558231
MYS;2005;10718,32315;10718,32315;10718,32315;10718,32315;10718,32315
MYS;2010;11308,72692;11308,72692;11308,72692;11308,72692;11308,72692
MYS;2015;12328,83719;12294,08018;12235,33657;12230,58391;12341,38396
MYS;2020;13467,69925;13300,52625;12966,82159;12934,38664;13583,60656
MYS;2025;14999,95237;14589,07024;13753,169;13653,59103;15377,76449
MYS;2030;16997,78476;16239,98991;14706,40443;14518,70212;17846,97676
MYS;2035;19313,81874;18179,98951;15844,62588;15534,61974;20843,63176
MYS;2040;21777,28487;20267,77534;17043,73934;16654,83132;24162,5454
MYS;2045;24179,0676;22308,52353;18170,66093;17784,41771;27529,4603
MYS;2050;26393,65353;24196,42602;19167,18909;18854,54664;30755,24838
MYS;2055;28361,07764;25897,44423;20056,14597;19847,77321;33855,90894
MYS;2060;30114,05722;27443,13674;20892,83877;20799,18543;37212,55959
MYS;2065;31767,96933;28890,24177;21734,22524;21764,56551;41151,09569
MYS;2070;33620,23397;30277,66581;22601,85391;22782,02765;45880,06958
MYS;2075;35866,783;31699,93584;23506,02921;23846,69995;51448,8248
MYS;2080;38598,23142;33318,50839;24450,1048;24940,51732;57889,31163
MYS;2085;41792,98091;35221,11746;25436,8348;26040,88714;65203,76938
MYS;2090;45467,5899;37422,62121;26462,11982;27140,53193;73482,55543
MYS;2095;49546,46493;39867,21353;27530,21143;28235,49499;82673,09764
MYS;2100;53962,29018;42535,28246;28646,86768;29326,93632;92712,38473
NAM;1970;4466,676952;4466,676952;4466,676952;4466,676952;4466,676952
NAM;1975;4561,833933;4561,833933;4561,833933;4561,833933;4561,833933
NAM;1980;4467,034301;4467,034301;4467,034301;4467,034301;4467,034301
NAM;1985;3536,101047;3536,101047;3536,101047;3536,101047;3536,101047
NAM;1990;3820,474849;3820,474849;3820,474849;3820,474849;3820,474849
NAM;1995;3739,622689;3739,622689;3739,622689;3739,622689;3739,622689
NAM;2000;3995,883559;3995,883559;3995,883559;3995,883559;3995,883559
NAM;2005;4357,657843;4357,657843;4357,657843;4357,657843;4357,657843
NAM;2010;4737,192786;4737,192786;4737,192786;4737,192786;4737,192786
NAM;2015;5373,833696;5331,473795;5264,289136;5249,163737;5380,825405
NAM;2020;6404,753618;6188,698987;5866,084686;5833,436684;6469,11143
NAM;2025;7851,283546;7264,798167;6504,802509;6455,476765;8079,568149
NAM;2030;9647,266052;8469,404731;7122,947759;7073,313403;10204,39204
NAM;2035;11699,06398;9794,938167;7779,084433;7756,532222;12786,03553
NAM;2040;13953,53023;11287,32905;8442,598337;8495,53086;15787,79892
NAM;2045;16337,51831;12935,12324;9071,55834;9261,648375;19128,01758
NAM;2050;18770,07968;14687,30087;9606,673998;10000,31947;22696,53042
NAM;2055;21200,19353;16516,07373;10048,30291;10710,1265;26410,26961
NAM;2060;23574,77715;18401,46304;10440,31577;11434,63623;30181,96798
NAM;2065;25863,01273;20350,73649;10827,86326;12208,39719;33982,81229
NAM;2070;28070,92516;22340,48628;11225,26354;13028,64986;38165,16504
NAM;2075;30205,07223;24349,26219;11628,50897;13873,20447;43048,77513
NAM;2080;32325,06233;26360,13389;12032,97282;14729,00183;48839,01567
NAM;2085;34664,05877;28361,60116;12473,69393;15638,14719;55574,79107
NAM;2090;37391,93633;30323,34869;12965,64778;16623,29077;63257,05929
NAM;2095;40573,51513;32286,40441;13479,08805;17647,07729;71860,95245
NAM;2100;44181,24429;34335,2511;14030,82722;18724,92695;81365,22659
NER;1970;791,4605215;791,4605215;791,4605215;791,4605215;791,4605215
NER;1975;625,2490185;625,2490185;625,2490185;625,2490185;625,2490185
NER;1980;687,7806745;687,7806745;687,7806745;687,7806745;687,7806745
NER;1985;529,8691027;529,8691027;529,8691027;529,8691027;529,8691027
NER;1990;508,5176882;508,5176882;508,5176882;508,5176882;508,5176882
NER;1995;478,5496657;478,5496657;478,5496657;478,5496657;478,5496657
NER;2000;476,4010302;476,4010302;476,4010302;476,4010302;476,4010302
NER;2005;524,5810794;524,5810794;524,5810794;524,5810794;524,5810794
NER;2010;534,0609655;534,0609655;534,0609655;534,0609655;534,0609655
NER;2015;637,6121987;573,7784476;547,4235149;546,8698036;638,4991453
NER;2020;802,4330252;659,0768684;554,3327182;556,8861536;813,1392068
NER;2025;1028,188992;786,4698343;594,2902611;582,2908539;1070,089746
NER;2030;1294,332174;941,376372;659,8980396;627,3565294;1402,772234
NER;2035;1616,353876;1109,415884;735,6844916;712,7777425;1841,387208
NER;2040;2025,371884;1297,494603;801,0763603;828,0513677;2438,489801
NER;2045;2545,762627;1511,612122;852,0639352;960,1209311;3246,398122
NER;2050;3200,384062;1761,819097;892,7096043;1096,272591;4321,904538
NER;2055;3990,486039;2058,863369;928,4313712;1236,648098;5695,128005
NER;2060;4921,668048;2400,646884;962,102463;1382,549554;7400,929533
NER;2065;6004,65269;2785,830665;993,964141;1533,22745;9473,273595
NER;2070;7266,646816;3227,724362;1023,854764;1688,276727;11966,88839
NER;2075;8730,7823;3745,142563;1052,933223;1849,858581;14925,0534
NER;2080;10413,71988;4356,773284;1080,449837;2017,269601;18380,12008
NER;2085;12286,41183;5070,216722;1107,438441;2192,979737;22279,94481
NER;2090;14327,44129;5889,550221;1134,492318;2378,75443;26574,43382
NER;2095;16508,31216;6814,353537;1159,857554;2571,204944;31195,03752
NER;2100;18808,04757;7847,334833;1185,401331;2774,372024;36216,12035
NGA;1970;1384,923247;1384,923247;1384,923247;1384,923247;1384,923247
NGA;1975;1762,220605;1762,220605;1762,220605;1762,220605;1762,220605
NGA;1980;1446,077504;1446,077504;1446,077504;1446,077504;1446,077504
NGA;1985;1321,615327;1321,615327;1321,615327;1321,615327;1321,615327
NGA;1990;1178,267007;1178,267007;1178,267007;1178,267007;1178,267007
NGA;1995;1084,451925;1084,451925;1084,451925;1084,451925;1084,451925
NGA;2000;1134,571131;1134,571131;1134,571131;1134,571131;1134,571131
NGA;2005;1543,935569;1543,935569;1543,935569;1543,935569;1543,935569
NGA;2010;2034,204271;2034,204271;2034,204271;2034,204271;2034,204271
NGA;2015;2806,253229;2767,59982;2722,831073;2707,648013;2810,020013
NGA;2020;3643,608159;3480,936347;3268,895409;3255,342329;3687,327916
NGA;2025;4490,3459;4125,941445;3581,519287;3603,014358;4652,074925
NGA;2030;5478,741821;4799,613813;3793,48603;3893,767926;5877,181886
NGA;2035;6660,713127;5570,474459;3996,943949;4217,04271;7446,779946
NGA;2040;8118,200493;6498,547665;4210,969742;4598,192551;9478,62028
NGA;2045;9854,949861;7603,640138;4443,182309;5050,312194;12000,97513
NGA;2050;11827,31188;8867,116927;4700,791011;5590,933997;14974,59428
NGA;2055;13924,83433;10279,48114;4969,403727;6207,845037;18264,08755
NGA;2060;16027,37916;11753,82201;5217,891936;6727,153555;21707,06132
NGA;2065;18031,61577;13220,81563;5428,530026;7150,236068;25139,56799
NGA;2070;19913,5535;14647,98069;5609,267299;7544,410106;28493,05577
NGA;2075;21683,77717;16037,76307;5757,033803;7976,002181;31747,72588
NGA;2080;23374,42755;17391,10723;5888,515411;8478,203091;35183,6302
NGA;2085;25014,82195;18721,42444;6004,498933;9039,11206;39217,13006
NGA;2090;26633,46199;20020,59143;6119,11442;9662,351606;44154,81753
NGA;2095;28246,74286;21281,36023;6224,013347;10322,58882;50107,56733
NGA;2100;29867,08732;22510,39056;6325,629047;11013,78978;57077,35205
NIC;1970;3700,74711;3700,74711;3700,74711;3700,74711;3700,74711
NIC;1975;4047,683414;4047,683414;4047,683414;4047,683414;4047,683414
NIC;1980;3092,205904;3092,205904;3092,205904;3092,205904;3092,205904
NIC;1985;3306,713253;3306,713253;3306,713253;3306,713253;3306,713253
NIC;1990;2205,34668;2205,34668;2205,34668;2205,34668;2205,34668
NIC;1995;1860,331543;1860,331543;1860,331543;1860,331543;1860,331543
NIC;2000;2070,385291;2070,385291;2070,385291;2070,385291;2070,385291
NIC;2005;2055,902082;2055,902082;2055,902082;2055,902082;2055,902082
NIC;2010;2189,547105;2189,547105;2189,547105;2189,547105;2189,547105
NIC;2015;2435,153588;2383,842715;2336,997215;2344,19905;2442,110479
NIC;2020;2850,3249;2660,278843;2490,164748;2512,744819;2886,646952
NIC;2025;3424,607325;3007,109715;2637,181469;2678,550366;3531,759603
NIC;2030;4159,090842;3429,38696;2792,398631;2856,511989;4390,990222
NIC;2035;5054,962315;3940,521796;2961,804968;3054,7328;5493,880947
NIC;2040;6122,953761;4546,625803;3128,038523;3279,214396;6884,867633
NIC;2045;7361,5283;5252,254732;3281,716508;3530,783989;8586,763753
